district,mandal,village,lat,long,date,value
NIRMAL,MAMADA,PONKAL,,,01-01-2022,4.65
NIRMAL,MAMADA,TANDRA,,,01-01-2022,14.39
NIRMAL,MUDHOLE,CHINCHALA,,,01-01-2022,5.01
NIRMAL,PEMBI,LOTHAR THANDA,,,01-01-2022,6.08
NIRMAL,SOAN,PAKPATLA,,,01-01-2022,2.38
NIRMAL,TANUR,TANUR,,,01-01-2022,5.89
NIZAMABAD,Armoor,Macharla,18.5154,78.1319,01-01-2022,2.05
NIZAMABAD,Armoor,perkit,18.807999,78.314999,01-01-2022,5.17
NIZAMABAD,Bheemgal,Bheemgal,18.714999,78.442,01-01-2022,12.08
NIZAMABAD,Bheemgal,Gongoppula,18.3818,78.2537,01-01-2022,21.2
NIZAMABAD,Bheemgal,Jagiryal,18.4355,78.2623,01-01-2022,3.88
NIZAMABAD,Bheemgal,Mendora,18.4316,78.3022,01-01-2022,4.65
NIZAMABAD,Bheemgal,Thallapally,18.3828,78.334,01-01-2022,14.22
NIZAMABAD,Bodhan,Bodhan,18.670499,77.892499,01-01-2022,4.93
NIZAMABAD,Bodhan,Chinnamavandi,,,01-01-2022,25.95
NIZAMABAD,Bodhan,Saloor,,,01-01-2022,2.05
NIZAMABAD,Darpally,Ramadugu,18.613,78.309,01-01-2022,4.3
NIZAMABAD,Darpally,Honnajipet,18.322,78.2323,01-01-2022,5.6
NIZAMABAD,Dichpally,Yanampally,18.627,78.249,01-01-2022,2.8
NIZAMABAD,Indalwai,Gannaram,18.512497,78.234885,01-01-2022,5.12
NIZAMABAD,Jakrampally,Jakrampally,18.707199,78.271599,01-01-2022,5.79
NIZAMABAD,Kammarapalli,Choutpalli,18.7753,78.5416,01-01-2022,2.03
NIZAMABAD,Kammarapalli,Inayathnagar,18.4268,78.3311,01-01-2022,4.3
NIZAMABAD,Kammarapalli,Kammarpally,18.4925,78.3036,01-01-2022,9.4
NIZAMABAD,Kotagiri,Kotagiri,18.575,77.830299,01-01-2022,9.59
NIZAMABAD,Kotagiri,Kallur,,,01-01-2022,6.35
NIZAMABAD,Kotagiri,Takli,18.3755,77.4752,01-01-2022,9.75
NIZAMABAD,Makloor,Madanapally,18.680999,78.178,01-01-2022,10.58
NIZAMABAD,Makloor,Makloor,18.7517,78.124822,01-01-2022,11.41
NIZAMABAD,Mendora,Mendora,18.5653,78.242,01-01-2022,7.2
NIZAMABAD,Morthad,Morthad,18.825999,78.449,01-01-2022,12.1
NIZAMABAD,Mugpal,Manchippa,18.538999,78.114,01-01-2022,2.97
NIZAMABAD,Mupkal,Mupkal,18.912998,78.361616,01-01-2022,11.4
NIZAMABAD,Mupkal,Renjarla,18.5358,78.2508,01-01-2022,6.41
NIZAMABAD,Nandipet,Ailapoor,18.853,78.114,01-01-2022,7.16
NIZAMABAD,Nandipet,Badguni,18.569,78.88,01-01-2022,9.7
NIZAMABAD,Nandipet,Nutpally,18.936499,78.218199,01-01-2022,3.91
NIZAMABAD,Nandipet,Velmal,18.826388,78.159444,01-01-2022,15.32
NIZAMABAD,Navipet,Fakeerabad,,,01-01-2022,
NIZAMABAD,Navipet,Nizampur,18.5146,78.31,01-01-2022,4.7
NIZAMABAD,Navipet,Yemcha,18.516,78.583,01-01-2022,7.13
NIZAMABAD,Nizamabad,Arsapally,18.685342,78.06863,01-01-2022,3.55
NIZAMABAD,Nizamabad Rural,Malkapur,18.4352,78.31,01-01-2022,12.88
NIZAMABAD,Renjal,Dupally,18.732999,77.990999,01-01-2022,14.52
NIZAMABAD,Renjal,Satapoor,18.747833,77.930703,01-01-2022,8.85
NIZAMABAD,Rudrur,Rayakur,18.610199,77.8575,01-01-2022,7.01
NIZAMABAD,Sirikonda,Cheemanpally,18.335,78.323,01-01-2022,10.91
NIZAMABAD,Sirikonda,Gadkole,18.323,78.2623,01-01-2022,11.85
NIZAMABAD,Sirikonda,Pakala,18.3041,78.306,01-01-2022,8.17
NIZAMABAD,Sirikonda,Peddavolgote,18.604,78.426,01-01-2022,2.37
NIZAMABAD,Sirikonda,Sirikonda,18.3447,78.2733,01-01-2022,13.72
NIZAMABAD,Sirikonda,Thumpally,18.2833,78.294,01-01-2022,5.72
NIZAMABAD,Tadvai,Aragonda,,,01-01-2022,
NIZAMABAD,Vailpoor,Ankushpur,18.811,78.395999,01-01-2022,7.38
NIZAMABAD,Vailpoor,Vailpoor,18.772999,78.386,01-01-2022,10.74
NIZAMABAD,Varni,Rudrur,,,01-01-2022,3.93
NIZAMABAD,Varni,Jalalpur,,,01-01-2022,7.23
NIZAMABAD,Varni,Varni,18.3114,77.5327,01-01-2022,5.57
NIZAMABAD,Yedapalli,Yedapalli,18.677999,77.954,01-01-2022,9.32
NIZAMABAD,Yergatla,Yergatla,18.5426,78.2857,01-01-2022,3.85
NIZAMABAD,Armoor,Ankapur,78.242,,01-01-2022,7.88
NIZAMABAD,Armoor,Manthini,78.254,,01-01-2022,4.45
NIZAMABAD,Balkonda,Balkonda,78.3485,,01-01-2022,4.87
NIZAMABAD,Balkonda,Vannel (B),78.3782,,01-01-2022,7.77
NIZAMABAD,Bheemgal,Bada Bheemgal,78.4026,,01-01-2022,7.04
NIZAMABAD,Bheemgal,Kupkal,78.5061,,01-01-2022,5
NIZAMABAD,Bheemgal,Pallykonda,78.4794,,01-01-2022,8
NIZAMABAD,Bodhan,Sangam,77.9114,,01-01-2022,18.15
NIZAMABAD,Dharpally,Kotalpally,78.3599,,01-01-2022,4.65
NIZAMABAD,Dichpally,Dichpally,78.1937,,01-01-2022,9.12
NIZAMABAD,Indalwai,Indalwai,78.2493,,01-01-2022,3.58
NIZAMABAD,Jakranpally,Thorikonda,78.3107,,01-01-2022,6.23
NIZAMABAD,Mendora,Doodgaon,78.3739,,01-01-2022,3.1
NIZAMABAD,Morthad,Palem,78.4401,,01-01-2022,7.4
NIZAMABAD,Mosra,Mosra,77.9776,,01-01-2022,9.57
NIZAMABAD,Mugpal,Mugpal,78.1218,,01-01-2022,17.2
NIZAMABAD,Nandipet,Donkeswar,78.1855,,01-01-2022,3.55
NIZAMABAD,Nandipeta,Talweda,78.094,,01-01-2022,6.9
NIZAMABAD,Nizamabad North,Dubba,78.1039,,01-01-2022,11.9
NIZAMABAD,Nizamabad North,Kanteswar,78.1105,,01-01-2022,21.01
NIZAMABAD,Nizamabad Rural,Gupanpally,78.1346,,01-01-2022,15.99
NIZAMABAD,Nizamabad Rural,Palda,78.0822,,01-01-2022,10.91
NIZAMABAD,Nizamabad South,Shivajinagar,78.0898,,01-01-2022,11.15
NIZAMABAD,Renjal,Dandigutta,77.9766,,01-01-2022,24.78
NIZAMABAD,Sirikonda,Chinna Volgate,78.4451,,01-01-2022,15.2
NIZAMABAD,Sirikonda,Musheernagar,78.4144,,01-01-2022,9.1
NIZAMABAD,Velpoor,Pachal Narkuda,78.3718,,01-01-2022,12.93
NIZAMABAD,Velpoor,Ramannapet,78.4382,,01-01-2022,5.38
NIZAMABAD,Yedapally,Thanakalan,78.007,,01-01-2022,0.89
NIZAMABAD,Yeragatla,Gumriyal,78.5152,,01-01-2022,2.72
PEDDAPALLY,Antergaon,Goliwada,18.833305,79.420027,01-01-2022,5.82
PEDDAPALLY,Dharmaram,Dharmaram,18.7453,79.187199,01-01-2022,4.92
PEDDAPALLY,Dharmaram,Khilavanparthy,18.703666,79.27625,01-01-2022,2.86
PEDDAPALLY,Eligedu,Eligedu,18.552157,79.260942,01-01-2022,3.63
PEDDAPALLY,Julapalli,Julapalli,18.620499,79.2492,01-01-2022,3.82
PEDDAPALLY,Kamanpur,Rompikunta,18.669583,79.480861,01-01-2022,3.17
PEDDAPALLY,Manthani,Eglaspur,18.646138,79.690944,01-01-2022,19.1
PEDDAPALLY,Manthani,Gunjapadugu,18.686694,79.604833,01-01-2022,12.78
PEDDAPALLY,Manthani,Khansaipet,18.665719,79.731276,01-01-2022,5.72
PEDDAPALLY,Manthani,Manthani ,18.65,79.666666,01-01-2022,11.83
PEDDAPALLY,Manthani,Venkatapur,18.654638,79.801555,01-01-2022,9.68
PEDDAPALLY,Mutharam (Man),Khammampally,18.557083,79.699611,01-01-2022,6.02
PEDDAPALLY,Odella,Odella,18.4528,79.46,01-01-2022,3.92
PEDDAPALLY,Peddapalli,Peddapalli,18.6017,79.389999,01-01-2022,4.6
PEDDAPALLY,Ramagundam,Palakurthy,18.61652778,79.38755556,01-01-2022,4.38
PEDDAPALLY,Ramagundam,Ramagundam,18.759388,79.506611,01-01-2022,1.1
PEDDAPALLY,Srirampuram,Srirampuram,18.484581,79.526019,01-01-2022,5.71
RANGAREDDY,Chevella,Alur,17.323999,78.064,01-01-2022,7.52
RANGAREDDY,Amangal,Amangal,16.844199,78.5425,01-01-2022,5.4
RANGAREDDY,Shabad,Antharam,17.471,78.326,01-01-2022,3.92
RANGAREDDY,Balapur,Balapur (Leninnagar),17.3213,78.518,01-01-2022,5.72
RANGAREDDY,Abdullapurmet,Batasingaram,17.301,78.7246,01-01-2022,2.5
RANGAREDDY,Kondurgu,Bhairampally,17.119399,78.075,01-01-2022,4.37
RANGAREDDY,Manchal,Bodakonda,17.061999,78.768999,01-01-2022,2.91
RANGAREDDY,Chevella,Dharmasagar,17.336,78.154,01-01-2022,11.85
RANGAREDDY,Ibrahimpatnam,Elimenadu,17.149,78.599,01-01-2022,7.46
RANGAREDDY,Serilingampally,Gachibowli,17.43,78.367999,01-01-2022,
RANGAREDDY,Madgula,Irvin,16.779781,78.715601,01-01-2022,3.79
RANGAREDDY,Kadthal,Kadthal,16.975,78.5022,01-01-2022,10.65
RANGAREDDY,Kandukur,Kandukur,17.079999,78.48,01-01-2022,4.4
RANGAREDDY,Kadthal,Karkalpad,16.9291,78.5275,01-01-2022,5.11
RANGAREDDY,Keshampet,Keshampet,16.943945,78.329383,01-01-2022,8.51
RANGAREDDY,Moinabad,Kethereddipally,17.276,78.222999,01-01-2022,9.29
RANGAREDDY,Ibrahimpatnam,Kongarkalan,17.203999,78.544999,01-01-2022,5.03
RANGAREDDY,Kothur,Kothur,17.1587,78.287899,01-01-2022,4.34
RANGAREDDY,Madgula,Kulkulpally,16.906166,78.725869,01-01-2022,9.46
RANGAREDDY,Abdullapurmet,Kuntloor,17.3403,78.6266,01-01-2022,3.29
RANGAREDDY,Madgula,Madgula,16.843335,78.687875,01-01-2022,6.92
RANGAREDDY,Maheswaram,Maheswaram,17.135,78.439,01-01-2022,9.54
RANGAREDDY,Shamshabad,Malkaram,17.256,78.282,01-01-2022,10.96
RANGAREDDY,Manchal,Manchal,17.16,78.738999,01-01-2022,2.07
RANGAREDDY,Ibrahimpatnam,Mangalpally,17.22,78.598,01-01-2022,5.27
RANGAREDDY,Moinabad,Moinabad,17.33,78.289999,01-01-2022,3.41
RANGAREDDY,Balapur,Nadhargull,17.2728,78.5401,01-01-2022,3.55
RANGAREDDY,Shamshabad,Ootlapally,17.249999,78.367999,01-01-2022,5.11
RANGAREDDY,Shamshabad,Palmokole,17.203999,78.300999,01-01-2022,6.06
RANGAREDDY,Maheswaram,Pondiyala,17.12522,78.381701,01-01-2022,2.44
RANGAREDDY,Rajender Nagar,Rajender Nagar,17.315999,78.405,01-01-2022,9.22
RANGAREDDY,Farooqnagar,Shadnagar,17.0714,78.2052,01-01-2022,14.2
RANGAREDDY,Shahbad,Shahbad,17.201999,78.103999,01-01-2022,9.45
RANGAREDDY,Shankarpalli,Shankarpalli,17.452999,78.131,01-01-2022,12.08
RANGAREDDY,Kothur,Siddapur,17.0514,78.351399,01-01-2022,4.89
RANGAREDDY,Talakondapalli,Talakondapalli,16.889999,78.413,01-01-2022,13.56
RANGAREDDY,Kothur,Teegapur,17.163899,78.2722,01-01-2022,5.3
RANGAREDDY,Yacharam,Tumotoniguda (Mall),16.992,78.701,01-01-2022,3.82
RANGAREDDY,Chouderigudem,Vanampalli,17.1195,78.0086,01-01-2022,4.36
RANGAREDDY,Yacharam,Yacharam,17.05,78.67,01-01-2022,5.08
RANGAREDDY,Shankarpalli,Yeravaguda,17.408999,78.127,01-01-2022,2.02
RANGAREDDY,ABDULLAPURMET,ABDULLAPURMET,,,01-01-2022,3.12
RANGAREDDY,ABDULLAPURMET,TURKAYAMJAL,,,01-01-2022,5.59
RANGAREDDY,CHEVELLA,KANDAWADA,,,01-01-2022,7.99
RANGAREDDY,CHOUDERIGUDEM,THUMMALAPALLY,,,01-01-2022,8.47
RANGAREDDY,CHOUDERIGUDEM,VEERANNAPET,,,01-01-2022,4.91
RANGAREDDY,FAROOQNAGAR,BURGULA,,,01-01-2022,4.26
RANGAREDDY,FAROOQNAGAR,CHINCHODE,,,01-01-2022,2.92
RANGAREDDY,GANDIPET,NARSINGI,,,01-01-2022,8.26
RANGAREDDY,IBRAHIMPATNAM,DANDU MAILARAM,,,01-01-2022,8.2
RANGAREDDY,IBRAHIMPATNAM,IBRAHIMPATNAM,,,01-01-2022,12.88
RANGAREDDY,KADTHAL,MUDVIN,,,01-01-2022,8.25
RANGAREDDY,KANDUKUR,MEERKHANPET,,,01-01-2022,2.74
RANGAREDDY,KANDUKUR,RACHALUR,,,01-01-2022,3.27
RANGAREDDY,KESHAMPET,IPPALAPALLY,,,01-01-2022,2.14
RANGAREDDY,KONDURGU,KONDURGU,,,01-01-2022,6.61
RANGAREDDY,KOTHUR,INMULNARVA,,,01-01-2022,3.19
RANGAREDDY,KOTHUR,KOTHUR,,,01-01-2022,4.47
RANGAREDDY,KOTHUR,PENJERLA,,,01-01-2022,9.78
RANGAREDDY,MAHESHWARAM,AMEERPET,,,01-01-2022,10.58
RANGAREDDY,MAHESHWARAM,MANKAL,,,01-01-2022,5.89
RANGAREDDY,MOINABAD ,HIMAYATHSAGAR,,,01-01-2022,7.44
RANGAREDDY,SERILINGAMPALLY,GOPANPALLY,,,01-01-2022,8.62
RANGAREDDY,SHAHBAD ,CHANDANVELLY,,,01-01-2022,9.1
RANGAREDDY,SHAMSHABAD,PEDDA SHAPOOR,,,01-01-2022,5.28
RANGAREDDY,SHANKERPALLY,MOKILA,,,01-01-2022,13.14
RANGAREDDY,YACHARAM ,NANDIWANAPARTHI,,,01-01-2022,1.69
SANGAREDDY,Ameenpur,Kistareddypet,17.324946,78.172213,01-01-2022,1.2
SANGAREDDY,Andole,Jogipet,17.835805,78.072972,01-01-2022,10.34
SANGAREDDY,Gummadiddla,Annaram,17.629631,78.376086,01-01-2022,18.41
SANGAREDDY,Gummadiddla,Gummadiddla,17.41055,78.220442,01-01-2022,12.69
SANGAREDDY,Hathnoora,Borapatla,17.304717,78.103869,01-01-2022,18.38
SANGAREDDY,Hathnoora,Nasthipur,17.4244,78.130672,01-01-2022,23.22
SANGAREDDY,Jarasangam,Jarasangam,17.761111,77.713888,01-01-2022,4.73
SANGAREDDY,Jinnaram,Ootla,17.375878,78.191979,01-01-2022,7.41
SANGAREDDY,Kalher,Bachapally,18.081896,77.520472,01-01-2022,7.8
SANGAREDDY,Kalher,Masanpalli,18.172314,77.875417,01-01-2022,4.19
SANGAREDDY,Kalher,Meerkhanpally,16.082961,77.513977,01-01-2022,5.03
SANGAREDDY,Kandi,Byathole,17.363981,88.112123,01-01-2022,11.41
SANGAREDDY,Kandi,Cherlagudem,17.31153,78.0524,01-01-2022,3.99
SANGAREDDY,Kangti,Kangti,18.222499,77.615555,01-01-2022,6.6
SANGAREDDY,Koheer,Kothur (D),17.605555,77.720833,01-01-2022,10.32
SANGAREDDY,Kondapur,Kondapur,17.550843,78.011197,01-01-2022,18.26
SANGAREDDY,Manoor,Manoor,17.979166,77.736111,01-01-2022,7.7
SANGAREDDY,Mogudampally,Mogudampally,17.613891,77.505361,01-01-2022,6.01
SANGAREDDY,Munipally,Budera,17.6289,77.8408,01-01-2022,3.11
SANGAREDDY,Nagalgidda,Pusalpad,17.5845,77.441,01-01-2022,6.61
SANGAREDDY,Narayankhed,Abbenda,18.052181,77.714243,01-01-2022,
SANGAREDDY,Narayankhed,Narayanakhed,18.0231,77.46116,01-01-2022,4.91
SANGAREDDY,Nyalkal,Hadnoor - s,17.8033,77.626099,01-01-2022,7.38
SANGAREDDY,Patancheru ,Isnapur,17.563079,78.198536,01-01-2022,8.59
SANGAREDDY,Patancheru ,Patancheruvu,17.525833,78.270166,01-01-2022,11.23
SANGAREDDY,Pulkal,Kodur,17.444246,77.590221,01-01-2022,8.37
SANGAREDDY,Pulkal,Muddaipet,17.452277,77.582361,01-01-2022,6.3
SANGAREDDY,Pulkal,Pulkal,17.719063,77.986731,01-01-2022,6.26
SANGAREDDY,R.C.Puram,R.C.Puram,17.509099,78.3003,01-01-2022,12.5
SANGAREDDY,Raikode,Chimnapur,17.51432,77.43304,01-01-2022,4.2
SANGAREDDY,Sadasivpet,Sadasivpet,17.37103,77.57244,01-01-2022,10.4
SANGAREDDY,Sangareddy,Sangareddy,17.597199,78.0782,01-01-2022,31.11
SANGAREDDY,Sirgapoor,Wasar,18.08037,77.39595,01-01-2022,10.93
SANGAREDDY,Vatpally,Vatpally,17.54308,77.52368,01-01-2022,4.04
SANGAREDDY,Zaheerabad,Ranzole-I,17.675599,77.6561,01-01-2022,12.64
SIDDIPET,Akkannapet,Jangaon,,,01-01-2022,6.23
SIDDIPET,Bejjanki,Dacharam,18.251222,79.056861,01-01-2022,1.91
SIDDIPET,Bejjanki,Guggilla,18.200666,79.060611,01-01-2022,7.79
SIDDIPET,Bejjanki,Mylaram,,,01-01-2022,5.65
SIDDIPET,Bejjanki,Vodlur Begampet,18.321326,79.042599,01-01-2022,4.76
SIDDIPET,Cherila,Cherila,,,01-01-2022,2.46
SIDDIPET,Cherila,Gurijakunta,17.9561,78.965,01-01-2022,2.07
SIDDIPET,Cherila,Nagapuri,,,01-01-2022,7.06
SIDDIPET,Cherila,Veerannapet,,,01-01-2022,1.61
SIDDIPET,Chinnakodur,Allipur,18.237699,78.9237,01-01-2022,12.5
SIDDIPET,Chinnakodur,Ananthasagar,18.1846,79.002099,01-01-2022,7.84
SIDDIPET,Chinnakodur,Machapur,,,01-01-2022,
SIDDIPET,Chinnakodur,Peddakodur,18.1488,78.8894,01-01-2022,6.17
SIDDIPET,Doulthabad ,Mubaraspur,,,01-01-2022,15.19
SIDDIPET,Dubbak,Chittapur,18.1308,78.6203,01-01-2022,14.05
SIDDIPET,Dubbak,Dubbak,,,01-01-2022,
SIDDIPET,Dubbak,Gambeerpur,18.2285,78.608099,01-01-2022,17.47
SIDDIPET,Dubbak,Peddacheekode,18.2143,78.6304,01-01-2022,7.91
SIDDIPET,Dubbak,Pothireddypet,,,01-01-2022,9.63
SIDDIPET,Gajwel,Gajwel,17.8447,78.6847,01-01-2022,13.44
SIDDIPET,Husnabad,Husnabad,18.129166,79.204166,01-01-2022,3.47
SIDDIPET,Jagdevpur,Munigadapa,17.8133,78.824199,01-01-2022,4.6
SIDDIPET,Jagdevpur,Chatlapally,17.8506,78.8582,01-01-2022,7.09
SIDDIPET,Jagdevpur,Dharmaram,17.715499,78.8135,01-01-2022,10.67
SIDDIPET,Jagdevpur,Itkal,17.763,78.774699,01-01-2022,
SIDDIPET,Jagdevpur,Kondapur,17.786099,78.849099,01-01-2022,6.25
SIDDIPET,Jagdevpur,T.Narsapur,17.857299,78.863199,01-01-2022,2.1
SIDDIPET,Koheda,Koheda,18.1686,79.0936,01-01-2022,3.11
SIDDIPET,Koheda,Varikolu,18.255361,79.109805,01-01-2022,4.66
SIDDIPET,Komaravelli,Komaravelli,,,01-01-2022,6.54
SIDDIPET,Komaravelli,Ainapur,,,01-01-2022,3.42
SIDDIPET,Komaravelli,Gouraipally,17.880712,78.851505,01-01-2022,3.66
SIDDIPET,Komaravelli,Komuravelli,17.9277,78.895499,01-01-2022,
SIDDIPET,Kondapak,Ankireddypally,,,01-01-2022,3.36
SIDDIPET,Kondapak,Sir singandla,,,01-01-2022,5.69
SIDDIPET,Madoor,Bekkal,17.988387,79.10353,01-01-2022,1.74
SIDDIPET,Madoor,Madoor,17.9307,79.0503,01-01-2022,10.65
SIDDIPET,Madoor,Salakpur,,,01-01-2022,5.46
SIDDIPET,Markood,Markood,,,01-01-2022,10.05
SIDDIPET,Mirdoddi,Bhoompalli,18.1208,78.597199,01-01-2022,5.74
SIDDIPET,Mirdoddi,Jangapally,,,01-01-2022,12.82
SIDDIPET,Mulugu,Mulugu,17.721399,78.6333,01-01-2022,35.17
SIDDIPET,Mulugu,Adivimajid,17.7059,78.6755,01-01-2022,14.53
SIDDIPET,Mulugu,Zaptisingaipally,,,01-01-2022,6.02
SIDDIPET,Nanganur,Katha,18.017861,79.070666,01-01-2022,1.37
SIDDIPET,Nanganur,Kodarajpally,18.03879,79.092646,01-01-2022,6.27
SIDDIPET,Nanganur,Rampur,18.088799,78.992499,01-01-2022,8.38
SIDDIPET,Raipole,Raipole,17.925599,78.6181,01-01-2022,11.06
SIDDIPET,Siddipet,Siddipet,18.103299,78.837499,01-01-2022,8.69
SIDDIPET,Siddipet,Ragavapur,,,01-01-2022,13.32
SIDDIPET,Siddipet,Tornal,18.115799,78.751299,01-01-2022,8.84
SIDDIPET,Thoguta,Kuknoorpally,,,01-01-2022,13.38
SIDDIPET,Wargal,Majidpalli,17.823299,78.586599,01-01-2022,0.73
SIRCILLA,Boinpally,Korem,18.5315,78.914599,01-01-2022,2.68
SIRCILLA,Boinpally,Kothapet (NC),18.41936111,78.97238889,01-01-2022,5.65
SIRCILLA,Chandurthy,Chandurthy,18.572416,78.777805,01-01-2022,2.78
SIRCILLA,Gambhiraopet,Gajasingaram,18.38488889,78.57305556,01-01-2022,4.41
SIRCILLA,Gambhiraopet,Kothapally,18.253361,78.581888,01-01-2022,8.55
SIRCILLA,Gambhiraopet,Narmal,18.283725,78.552568,01-01-2022,5.28
SIRCILLA,Illanthakunta,Ananthagiri,18.267336,78.903132,01-01-2022,3.79
SIRCILLA,Illanthakunta,Illanthukunta ,18.311944,78.956388,01-01-2022,10.03
SIRCILLA,Illanthakunta,Kandikatkur,18.373722,78.964305,01-01-2022,3.07
SIRCILLA,Illanthakunta,Repaka,18.264083,78.976055,01-01-2022,4.45
SIRCILLA,Konaraopet,Dharmaram,18.44830556,78.74,01-01-2022,4.69
SIRCILLA,Konaraopet,Kolanur,18.41977778,78.778,01-01-2022,8.29
SIRCILLA,Konaraopet,Kondapur,18.512108,78.698962,01-01-2022,5.33
SIRCILLA,Konaraopet,Mamidipalli,18.499277,78.757555,01-01-2022,6.46
SIRCILLA,Konaraopet,Nizamabad,18.4703,78.7189,01-01-2022,5.9
SIRCILLA,Konaraopet,Suddala,18.46788889,78.79275,01-01-2022,2.57
SIRCILLA,Mustabad,Avunoor,18.350277,78.716996,01-01-2022,9.55
SIRCILLA,Mustabad,Kondapur,18.342888,78.683888,01-01-2022,4.34
SIRCILLA,Sircilla,Sircilla(urban),18.4056,78.8267,01-01-2022,7.66
SIRCILLA,Thangalapally,Rallapet,18.35458333,78.78244444,01-01-2022,6.77
SIRCILLA,Thangalapally,Ramchandrapaur,18.27797222,78.82316667,01-01-2022,0.86
SIRCILLA,Veernapally,Garjanapalle,18.526722,78.610861,01-01-2022,6.39
SIRCILLA,Veernapally,Veernapally,18.465589,78.60137,01-01-2022,6.25
SIRCILLA,Vemulawada,Chekkapalli,18.533099,78.8599,01-01-2022,3.21
SIRCILLA,Vemulawada,Vemulawada(rural),18.486422,78.863888,01-01-2022,9.66
SIRCILLA,Yellareddipet,Racherla Boppaspur,18.377197,78.616814,01-01-2022,2.96
SIRCILLA,Yellareddipet,Rajannapet,18.402899,78.642499,01-01-2022,1.47
SURYAPET,Arvapally,Jajireddigudem,17.329188,79.49963,01-01-2022,3.22
SURYAPET,Arvapally,Kodur,17.316549,79.622842,01-01-2022,5.31
SURYAPET,Arvapally,Nagaram,17.386693,79.496965,01-01-2022,2.24
SURYAPET,Atmakur(s),Aipur,17.275805,79.727555,01-01-2022,3.07
SURYAPET,Chilkur,Bethevole,16.968099,79.812029,01-01-2022,2.08
SURYAPET,Chilkur,Chilkuru,16.952543,79.8861,01-01-2022,0.52
SURYAPET,Chinthalapalem ( mallareddygudem),Dondapadu,16.817943,80.012784,01-01-2022,13.18
SURYAPET,Chinthalapalem ( mallareddygudem),Gudimalkapur,16.796718,79.980992,01-01-2022,12.99
SURYAPET,Chinthalapalem ( mallareddygudem),Mallareddigudem,16.76601,79.984304,01-01-2022,9.65
SURYAPET,Chivemla,B. Chandupatla,17.141752,79.718666,01-01-2022,1.2
SURYAPET,Chivemla,Gumpula Tirumalagiri,17.107692,79.722059,01-01-2022,2.57
SURYAPET,Gardepalli,Gardepalli,,,01-01-2022,
SURYAPET,Kodad,Thogarrai,16.936788,79.931655,01-01-2022,0.29
SURYAPET,Mattampalle,Mattampalli,16.786858,79.854204,01-01-2022,3.82
SURYAPET,Mattampalle,Raghunadhapalem,16.753544,79.885324,01-01-2022,7.74
SURYAPET,Mellacheruvu,Mellacheruvu,16.83738,79.904517,01-01-2022,6.44
SURYAPET,Mothey,Kudali,,,01-01-2022,
SURYAPET,Mothey,Mamillaguda,17.18088,79.848406,01-01-2022,2.74
SURYAPET,Mothey,Urlaguda,17.25145,79.846083,01-01-2022,0.06
SURYAPET,Munagala,Akupamula,17.033053,79.873081,01-01-2022,2.28
SURYAPET,Nadigudem,Vaila Singaram,17.080252,79.933253,01-01-2022,1.33
SURYAPET,Nereducharla,Dirsencherla,16.85282,79.673823,01-01-2022,1.81
SURYAPET,Nuthankal,Dirsenapally,17.360234,79.734976,01-01-2022,3.73
SURYAPET,Nuthankal,Maddirala,,,01-01-2022,
SURYAPET,Nuthankal,Nuthankal,17.333829,79.691828,01-01-2022,1.72
SURYAPET,Palakeedu,Janpahad,16.739271,79.706918,01-01-2022,12.85
SURYAPET,Palakeedu,Palakeedu,16.804402,79.69542,01-01-2022,0.72
SURYAPET,Suryapet,Pillalamarry,17.146308,79.575342,01-01-2022,0.73
SURYAPET,Suryapet,Yerkaram,17.228555,79.575112,01-01-2022,13.74
SURYAPET,Thungathurthi,Annaram,17.381962,79.609174,01-01-2022,2.02
SURYAPET,Thungathurthi,Ravulapally,17.471323,79.628219,01-01-2022,4.82
SURYAPET,Thungathurthi,Thungathurthi,17.398742,79.59122,01-01-2022,1.69
SURYAPET,Tirumalagiri,Mamidala,17.508166,79.542476,01-01-2022,5.33
SURYAPET,ANANTHAGIRI,GONDRIYALA,,,01-01-2022,1.04
SURYAPET,ATHMAKUR(S),ATHMAKUR(S),,,01-01-2022,2.41
SURYAPET,CHIVVEMLA,VATTIKHAMMAMPAHAD,,,01-01-2022,0.8
SURYAPET,GARIDEPALLI,KALMALACHERUVU,,,01-01-2022,1.06
SURYAPET,HUZURNAGAR,HUZURNAGAR,,,01-01-2022,
SURYAPET,KODAD,KAPUGAL,,,01-01-2022,3.33
SURYAPET,MADDIRALA,MUKUNDAPURAM,,,01-01-2022,0.41
SURYAPET,MUNAGALA,MUNAGALA,,,01-01-2022,1.16
SURYAPET,MADDIRALA,REDDYGUDEM,,,01-01-2022,3.26
SURYAPET,MUNAGALA,NELAMARRI,,,01-01-2022,6.92
SURYAPET,MUNAGALA,REPALA,,,01-01-2022,3.93
SURYAPET,NADIGUDEM,NADIGUDEM,,,01-01-2022,2.89
SURYAPET,NAGARAM,ETOOR,,,01-01-2022,1.09
SURYAPET,NEREDUCHERLA,PENCHIKALDINNE,,,01-01-2022,2.68
SURYAPET,PALAKEEDU,ALONGAPURAM,,,01-01-2022,0.39
SURYAPET,PENPAHAD,N.ANNARAM,,,01-01-2022,1.96
SURYAPET,PENPAHAD,PENPAHAD,,,01-01-2022,5.49
SURYAPET,SURYAPET,BALEMLA,,,01-01-2022,1.29
SURYAPET,SURYAPET,SURYAPET,,,01-01-2022,4.99
